Time,Tair_mean,Tfuel_mean,rhoAir_mean,rhoFuel_mean,nuAir_mean,nuFuel_mean,kAir_mean,kFuel_mean,Nern_max,ibar,Energy_t_mean,mean_curr,V
1437,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1438,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1439,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1440,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1441,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1442,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1443,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1444,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.152,0.8789305
1445,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789305
1446,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1447,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1448,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1449,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061115,5000.001,1092.406,5213.152,0.8789305
1450,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789305
1451,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061115,5000.001,1092.406,5213.153,0.8789305
1452,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789306
1453,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789306
1454,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789306
1455,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789306
1456,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789306
1457,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,4999.998,1092.406,5213.15,0.8789306
1458,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1459,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.149,0.8789305
1460,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1461,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1462,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1463,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1464,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1465,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000.001,1092.406,5213.153,0.8789305
1466,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000.002,1092.406,5213.153,0.8789305
1467,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000.002,1092.406,5213.153,0.8789305
1468,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789306
1469,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.002,1092.406,5213.154,0.8789306
1470,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789306
1471,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789306
1472,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789306
1473,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789306
1474,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000,1092.406,5213.152,0.8789306
1475,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789306
1476,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789306
1477,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061115,5000,1092.406,5213.152,0.8789306
1478,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789306
1479,1090.801,1092.956,0.3208408,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789306
1480,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789306
1481,1090.801,1092.956,0.3208408,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000,1092.406,5213.152,0.8789306
1482,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.152,0.8789306
1483,1090.801,1092.956,0.3208408,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789306
1484,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789306
1485,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789306
1486,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789306
1487,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789306
1488,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789306
1489,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1490,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1491,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1492,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1493,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1494,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789305
1495,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1496,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1497,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1498,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1499,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1500,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1501,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1502,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1503,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1504,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1505,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1506,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1507,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000,1092.406,5213.152,0.8789305
1508,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789305
1509,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,4999.999,1092.406,5213.15,0.8789305
1510,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.318512,1.061116,4999.999,1092.406,5213.15,0.8789305
1511,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789305
1512,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1513,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
1514,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
1515,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
1516,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
1517,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789304
1518,1090.801,1092.956,0.320841,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000,1092.406,5213.151,0.8789304
1519,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.152,0.8789304
1520,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
1521,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
1522,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1523,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789305
1524,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789305
1525,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789305
1526,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789305
1527,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789305
1528,1090.801,1092.956,0.320841,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000,1092.406,5213.151,0.8789305
1529,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789305
1530,1090.801,1092.956,0.320841,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,4999.999,1092.406,5213.15,0.8789305
1531,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789305
1532,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185122,1.061116,4999.999,1092.406,5213.15,0.8789305
1533,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1534,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1535,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1536,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1537,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789305
1538,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1539,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1540,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1541,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1542,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1543,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1544,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1545,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1546,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789305
1547,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789305
1548,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789305
1549,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789305
1550,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000,1092.406,5213.152,0.8789305
1551,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1552,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1553,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.151,0.8789305
1554,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1555,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1556,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1557,1090.801,1092.956,0.3208408,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000.001,1092.406,5213.153,0.8789305
1558,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.152,0.8789305
1559,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000,1092.406,5213.151,0.8789305
1560,1090.801,1092.956,0.320841,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,4999.999,1092.406,5213.151,0.8789305
1561,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789305
1562,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1563,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061115,4999.999,1092.406,5213.15,0.8789305
1564,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789305
1565,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1566,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
1567,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789305
1568,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
1569,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789304
1570,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
1571,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
1572,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
1573,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
1574,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
1575,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
1576,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
1577,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789304
1578,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789305
1579,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789305
1580,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000.001,1092.406,5213.153,0.8789305
1581,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1582,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1583,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789305
1584,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789305
1585,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061115,5000,1092.406,5213.151,0.8789305
1586,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789305
1587,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789305
